year;month;residuo;lote;nombreDistrito;toneladas
2021;enero;RESTO;UNO;Centro;3477.92
2021;enero;RESTO;UNO;Tetuán;2701.32
2021;enero;RESTO;UNO;Chamberí;2403.34
2021;enero;RESTO;UNO;Fuencarral - El Pardo;4017.66
2021;enero;RESTO;UNO;Moncloa - Aravaca;2873.78
2021;enero;RESTO;UNO;Latina;4140.12
2021;enero;ENVASES;UNO;Centro;189.1
2021;enero;ENVASES;UNO;Tetuán;255.4
2021;enero;ENVASES;UNO;Chamberí;212.94
2021;enero;ENVASES;UNO;Fuencarral - El Pardo;511.12
2021;enero;ENVASES;UNO;Moncloa - Aravaca;231.74
2021;enero;ENVASES;UNO;Latina;388.32
2021;enero;VIDRIO;UNO;Centro;485.1
2021;enero;VIDRIO;UNO;Tetuán;225.56
2021;enero;VIDRIO;UNO;Chamberí;225.28
2021;enero;VIDRIO;UNO;Fuencarral - El Pardo;440.3
2021;enero;VIDRIO;UNO;Moncloa - Aravaca;207.18
2021;enero;VIDRIO;UNO;Latina;223.04
2021;enero;VIDRIO_COMERCIAL;UNO;Centro;20.08
2021;enero;ENVASES;UNO;Centro;142.62
2021;enero;ENVASES;UNO;Tetuán;12.92
2021;enero;ENVASES;UNO;Fuencarral - El Pardo;271.96
2021;enero;ENVASES;UNO;Moncloa - Aravaca;210.3
2021;enero;ENVASES;UNO;Latina;21.74
2021;enero;ORGANICA;UNO;Centro;399.22
2021;enero;ORGANICA;UNO;Tetuán;538.04
2021;enero;ORGANICA;UNO;Chamberí;523.76
2021;enero;ORGANICA;UNO;Fuencarral - El Pardo;1013.38
2021;enero;ORGANICA;UNO;Moncloa - Aravaca;618.82
2021;enero;ORGANICA;UNO;Latina;838.08
2021;enero;ENVASES;UNO;Centro;320.59
2021;enero;ENVASES;UNO;Tetuán;315.24
2021;enero;ENVASES;UNO;Chamberí;268.95
2021;enero;ENVASES;UNO;Fuencarral - El Pardo;582.79
2021;enero;ENVASES;UNO;Moncloa - Aravaca;252.85
2021;enero;ENVASES;UNO;Latina;317.05
2021;enero;CARTON_COMERCIAL;UNO;Centro;94.32
2021;enero;CARTON_COMERCIAL;UNO;Tetuán;56.2
2021;enero;CARTON_COMERCIAL;UNO;Chamberí;62.2
2021;enero;CARTON_COMERCIAL;UNO;Fuencarral - El Pardo;1.6
2021;enero;CARTON_COMERCIAL;UNO;Moncloa - Aravaca;1.68
2021;enero;CARTON_COMERCIAL;UNO;Latina;3.38
2021;enero;RCD;UNO;Centro;56.795
2021;enero;RCD;UNO;Tetuán;33.08
2021;enero;RCD;UNO;Chamberí;34.83
2021;enero;RCD;UNO;Fuencarral - El Pardo;59.325
2021;enero;RCD;UNO;Moncloa - Aravaca;180.275
2021;enero;RCD;UNO;Latina;51.44
2021;enero;PUNTOS_LIMPIOS;UNO;Fuencarral - El Pardo;92.68
2021;enero;PUNTOS_LIMPIOS;UNO;Moncloa - Aravaca;170.6
2021;enero;PUNTOS_LIMPIOS;UNO;Latina;146.08
2021;enero;ENVASES;UNO;Latina;0.18
2021;enero;CAMA_CABALLO;UNO;Moncloa - Aravaca;54.45
2021;enero;RESTO;DOS;Retiro;1816.36
2021;enero;RESTO;DOS;Salamanca;2642.92
2021;enero;RESTO;DOS;Chamartín;2513.56
2021;enero;RESTO;DOS;Moratalaz;1461.0
2021;enero;RESTO;DOS;Ciudad Lineal;3582.04
2021;enero;RESTO;DOS;Hortaleza;3416.4
2021;enero;RESTO;DOS;Vicálvaro;1877.86
2021;enero;RESTO;DOS;San Blas - Canillejas;2696.5
2021;enero;RESTO;DOS;Barajas;958.86
2021;enero;ENVASES;DOS;Retiro;171.0
2021;enero;ENVASES;DOS;Salamanca;198.58
2021;enero;ENVASES;DOS;Chamartín;212.5
2021;enero;ENVASES;DOS;Moratalaz;196.9
2021;enero;ENVASES;DOS;Ciudad Lineal;429.3
2021;enero;ENVASES;DOS;Hortaleza;383.36
2021;enero;ENVASES;DOS;Vicálvaro;146.9
2021;enero;ENVASES;DOS;San Blas - Canillejas;315.58
2021;enero;ENVASES;DOS;Barajas;113.24
2021;enero;VIDRIO;DOS;Retiro;324.34
2021;enero;VIDRIO;DOS;Salamanca;214.58
2021;enero;VIDRIO;DOS;Chamartín;299.5
2021;enero;VIDRIO;DOS;Moratalaz;248.26
2021;enero;VIDRIO;DOS;Ciudad Lineal;153.1
2021;enero;VIDRIO;DOS;Hortaleza;179.86
2021;enero;VIDRIO;DOS;Vicálvaro;139.52
2021;enero;VIDRIO;DOS;San Blas - Canillejas;154.5
2021;enero;VIDRIO;DOS;Barajas;152.16
2021;enero;VIDRIO_COMERCIAL;DOS;Salamanca;26.96
2021;enero;ENVASES;DOS;Retiro;176.66
2021;enero;ENVASES;DOS;Salamanca;96.56
2021;enero;ENVASES;DOS;Ciudad Lineal;95.54
2021;enero;ORGANICA;DOS;Retiro;413.8
2021;enero;ORGANICA;DOS;Salamanca;460.6
2021;enero;ORGANICA;DOS;Chamartín;528.88
2021;enero;ORGANICA;DOS;Moratalaz;320.26
2021;enero;ORGANICA;DOS;Ciudad Lineal;756.36
2021;enero;ORGANICA;DOS;Hortaleza;645.8
2021;enero;ORGANICA;DOS;Vicálvaro;109.64
2021;enero;ORGANICA;DOS;San Blas - Canillejas;519.98
2021;enero;ORGANICA;DOS;Barajas;144.46
2021;enero;ENVASES;DOS;Retiro;271.8
2021;enero;ENVASES;DOS;Salamanca;370.97
2021;enero;ENVASES;DOS;Chamartín;232.25
2021;enero;ENVASES;DOS;Moratalaz;115.6
2021;enero;ENVASES;DOS;Ciudad Lineal;349.53
2021;enero;ENVASES;DOS;Hortaleza;256.97
2021;enero;ENVASES;DOS;Vicálvaro;50.79
2021;enero;ENVASES;DOS;San Blas - Canillejas;296.79
2021;enero;ENVASES;DOS;Barajas;55.15
2021;enero;CARTON_COMERCIAL;DOS;Retiro;64.67
2021;enero;CARTON_COMERCIAL;DOS;Salamanca;140.64
2021;enero;CARTON_COMERCIAL;DOS;Chamartín;26.25
2021;enero;CARTON_COMERCIAL;DOS;Ciudad Lineal;30.06
2021;enero;CARTON_COMERCIAL;DOS;Hortaleza;20.03
2021;enero;CARTON_COMERCIAL;DOS;Vicálvaro;2.3
2021;enero;CARTON_COMERCIAL;DOS;San Blas - Canillejas;26.29
2021;enero;RCD;DOS;Retiro;12.325
2021;enero;RCD;DOS;Salamanca;9.845
2021;enero;RCD;DOS;Chamartín;38.005
2021;enero;RCD;DOS;Moratalaz;21.285
2021;enero;RCD;DOS;Ciudad Lineal;34.14
2021;enero;RCD;DOS;Hortaleza;23.4
2021;enero;RCD;DOS;Vicálvaro;17.66
2021;enero;RCD;DOS;San Blas - Canillejas;9.28
2021;enero;RCD;DOS;Barajas;9.54
2021;enero;PUNTOS_LIMPIOS;DOS;Retiro;4.6
2021;enero;PUNTOS_LIMPIOS;DOS;Chamartín;93.46
2021;enero;PUNTOS_LIMPIOS;DOS;Moratalaz;30.4
2021;enero;PUNTOS_LIMPIOS;DOS;Ciudad Lineal;50.02
2021;enero;PUNTOS_LIMPIOS;DOS;Hortaleza;50.92
2021;enero;PUNTOS_LIMPIOS;DOS;Vicálvaro;25.54
2021;enero;PUNTOS_LIMPIOS;DOS;San Blas - Canillejas;47.22
2021;enero;PUNTOS_LIMPIOS;DOS;Barajas;24.98
2021;enero;ENVASES;DOS;Moratalaz;0.18
2021;enero;ENVASES;DOS;Vicálvaro;0.18
2021;enero;RESTO;TRES;Arganzuela;2193.0
2021;enero;RESTO;TRES;Carabanchel;5138.92
2021;enero;RESTO;TRES;Usera;2296.4
2021;enero;RESTO;TRES;Puente de Vallecas;4224.24
2021;enero;RESTO;TRES;Villaverde;2824.74
2021;enero;RESTO;TRES;Villa de Vallecas;4646.04
2021;enero;ENVASES;TRES;Arganzuela;201.88
2021;enero;ENVASES;TRES;Carabanchel;459.14
2021;enero;ENVASES;TRES;Usera;233.36
2021;enero;ENVASES;TRES;Puente de Vallecas;818.96
2021;enero;ENVASES;TRES;Villaverde;342.16
2021;enero;ENVASES;TRES;Villa de Vallecas;206.54
2021;enero;VIDRIO;TRES;Arganzuela;326.92
2021;enero;VIDRIO;TRES;Carabanchel;331.54
2021;enero;VIDRIO;TRES;Usera;139.22
2021;enero;VIDRIO;TRES;Puente de Vallecas;240.46
2021;enero;VIDRIO;TRES;Villaverde;138.0
2021;enero;VIDRIO;TRES;Villa de Vallecas;110.64
2021;enero;VIDRIO_COMERCIAL;TRES;Puente de Vallecas;4.14
2021;enero;ENVASES;TRES;Usera;153.06
2021;enero;ENVASES;TRES;Puente de Vallecas;29.86
2021;enero;ORGANICA;TRES;Arganzuela;402.48
2021;enero;ORGANICA;TRES;Carabanchel;724.36
2021;enero;ORGANICA;TRES;Usera;365.3
2021;enero;ORGANICA;TRES;Puente de Vallecas;632.98
2021;enero;ORGANICA;TRES;Villaverde;484.82
2021;enero;ORGANICA;TRES;Villa de Vallecas;813.28
2021;enero;ENVASES;TRES;Arganzuela;348.3
2021;enero;ENVASES;TRES;Carabanchel;293.14
2021;enero;ENVASES;TRES;Usera;134.5
2021;enero;ENVASES;TRES;Puente de Vallecas;252.65
2021;enero;ENVASES;TRES;Villaverde;149.56
2021;enero;ENVASES;TRES;Villa de Vallecas;153.3
2021;enero;CARTON_COMERCIAL;TRES;Arganzuela;20.84
2021;enero;CARTON_COMERCIAL;TRES;Carabanchel;25.94
2021;enero;CARTON_COMERCIAL;TRES;Usera;12.56
2021;enero;CARTON_COMERCIAL;TRES;Puente de Vallecas;20.8
2021;enero;CARTON_COMERCIAL;TRES;Villaverde;11.02
2021;enero;RCD;TRES;Arganzuela;37.67
2021;enero;RCD;TRES;Carabanchel;25.02
2021;enero;RCD;TRES;Usera;30.54
2021;enero;RCD;TRES;Puente de Vallecas;17.89
2021;enero;RCD;TRES;Villaverde;35.86
2021;enero;RCD;TRES;Villa de Vallecas;32.96
2021;enero;PUNTOS_LIMPIOS;TRES;Arganzuela;61.36
2021;enero;PUNTOS_LIMPIOS;TRES;Carabanchel;24.52
2021;enero;PUNTOS_LIMPIOS;TRES;Usera;34.14
2021;enero;PUNTOS_LIMPIOS;TRES;Puente de Vallecas;33.2
2021;enero;PUNTOS_LIMPIOS;TRES;Villaverde;22.36
2021;enero;PUNTOS_LIMPIOS;TRES;Villa de Vallecas;64.74
2021;enero;ANIMALES_MUERTOS;TRES;Sin Distrito;6.42
2021;febrero;RESTO;UNO;Centro;3159.48
2021;febrero;RESTO;UNO;Tetuán;2409.06
2021;febrero;RESTO;UNO;Chamberí;2165.62
2021;febrero;RESTO;UNO;Fuencarral - El Pardo;3472.98
2021;febrero;RESTO;UNO;Moncloa - Aravaca;2995.66
2021;febrero;RESTO;UNO;Latina;3377.3
2021;febrero;ENVASES;UNO;Centro;213.04
2021;febrero;ENVASES;UNO;Tetuán;333.96
2021;febrero;ENVASES;UNO;Chamberí;323.96
2021;febrero;ENVASES;UNO;Fuencarral - El Pardo;657.96
2021;febrero;ENVASES;UNO;Moncloa - Aravaca;305.7
2021;febrero;ENVASES;UNO;Latina;565.26
2021;febrero;VIDRIO;UNO;Centro;482.38
2021;febrero;VIDRIO;UNO;Tetuán;219.4
2021;febrero;VIDRIO;UNO;Chamberí;227.06
2021;febrero;VIDRIO;UNO;Fuencarral - El Pardo;413.26
2021;febrero;VIDRIO;UNO;Moncloa - Aravaca;187.06
2021;febrero;VIDRIO;UNO;Latina;178.48
2021;febrero;VIDRIO_COMERCIAL;UNO;Centro;24.36
2021;febrero;ENVASES;UNO;Centro;147.5
2021;febrero;ENVASES;UNO;Tetuán;12.1
2021;febrero;ENVASES;UNO;Fuencarral - El Pardo;273.68
2021;febrero;ENVASES;UNO;Moncloa - Aravaca;217.08
2021;febrero;ENVASES;UNO;Latina;21.08
2021;febrero;ORGANICA;UNO;Centro;616.04
2021;febrero;ORGANICA;UNO;Tetuán;748.42
2021;febrero;ORGANICA;UNO;Chamberí;757.76
2021;febrero;ORGANICA;UNO;Fuencarral - El Pardo;1411.28
2021;febrero;ORGANICA;UNO;Moncloa - Aravaca;960.12
2021;febrero;ORGANICA;UNO;Latina;1227.76
2021;febrero;ENVASES;UNO;Centro;614.08
2021;febrero;ENVASES;UNO;Tetuán;355.36
2021;febrero;ENVASES;UNO;Chamberí;257.3
2021;febrero;ENVASES;UNO;Fuencarral - El Pardo;460.53
2021;febrero;ENVASES;UNO;Moncloa - Aravaca;228.24
2021;febrero;ENVASES;UNO;Latina;288.22
2021;febrero;CARTON_COMERCIAL;UNO;Centro;84.46
2021;febrero;CARTON_COMERCIAL;UNO;Tetuán;61.58
2021;febrero;CARTON_COMERCIAL;UNO;Chamberí;64.8
2021;febrero;CARTON_COMERCIAL;UNO;Fuencarral - El Pardo;1.08
2021;febrero;CARTON_COMERCIAL;UNO;Moncloa - Aravaca;5.04
2021;febrero;CARTON_COMERCIAL;UNO;Latina;2.8
2021;febrero;RCD;UNO;Centro;107.27
2021;febrero;RCD;UNO;Tetuán;137.625
2021;febrero;RCD;UNO;Fuencarral - El Pardo;127.445
2021;febrero;RCD;UNO;Moncloa - Aravaca;126.57
2021;febrero;RCD;UNO;Latina;93.85
2021;febrero;PUNTOS_LIMPIOS;UNO;Fuencarral - El Pardo;137.8
2021;febrero;PUNTOS_LIMPIOS;UNO;Moncloa - Aravaca;369.76
2021;febrero;PUNTOS_LIMPIOS;UNO;Latina;105.58
2021;febrero;CAMA_CABALLO;UNO;Moncloa - Aravaca;43.23
2021;febrero;RESTO;DOS;Retiro;1933.1
2021;febrero;RESTO;DOS;Salamanca;2296.62
2021;febrero;RESTO;DOS;Chamartín;2107.84
2021;febrero;RESTO;DOS;Moratalaz;1241.36
2021;febrero;RESTO;DOS;Ciudad Lineal;3112.2
2021;febrero;RESTO;DOS;Hortaleza;2993.24
2021;febrero;RESTO;DOS;Vicálvaro;2102.98
2021;febrero;RESTO;DOS;San Blas - Canillejas;2367.18
2021;febrero;RESTO;DOS;Barajas;763.84
2021;febrero;ENVASES;DOS;Retiro;257.86
2021;febrero;ENVASES;DOS;Salamanca;323.0
2021;febrero;ENVASES;DOS;Chamartín;347.3
2021;febrero;ENVASES;DOS;Moratalaz;224.42
2021;febrero;ENVASES;DOS;Ciudad Lineal;577.82
2021;febrero;ENVASES;DOS;Hortaleza;547.78
2021;febrero;ENVASES;DOS;Vicálvaro;203.76
2021;febrero;ENVASES;DOS;San Blas - Canillejas;437.28
2021;febrero;ENVASES;DOS;Barajas;167.38
2021;febrero;VIDRIO;DOS;Retiro;299.52
2021;febrero;VIDRIO;DOS;Salamanca;217.68
2021;febrero;VIDRIO;DOS;Chamartín;283.5
2021;febrero;VIDRIO;DOS;Moratalaz;198.46
2021;febrero;VIDRIO;DOS;Ciudad Lineal;173.72
2021;febrero;VIDRIO;DOS;Hortaleza;176.92
2021;febrero;VIDRIO;DOS;Vicálvaro;123.34
2021;febrero;VIDRIO;DOS;San Blas - Canillejas;145.6
2021;febrero;VIDRIO;DOS;Barajas;145.38
2021;febrero;VIDRIO_COMERCIAL;DOS;Salamanca;33.88
2021;febrero;ENVASES;DOS;Retiro;169.78
2021;febrero;ENVASES;DOS;Salamanca;105.52
2021;febrero;ENVASES;DOS;Ciudad Lineal;111.88
2021;febrero;ORGANICA;DOS;Retiro;632.22
2021;febrero;ORGANICA;DOS;Salamanca;740.04
2021;febrero;ORGANICA;DOS;Chamartín;832.92
2021;febrero;ORGANICA;DOS;Moratalaz;432.16
2021;febrero;ORGANICA;DOS;Ciudad Lineal;1089.72
2021;febrero;ORGANICA;DOS;Hortaleza;992.3
2021;febrero;ORGANICA;DOS;Vicálvaro;143.5
2021;febrero;ORGANICA;DOS;San Blas - Canillejas;771.74
2021;febrero;ORGANICA;DOS;Barajas;217.7
2021;febrero;ENVASES;DOS;Retiro;235.89
2021;febrero;ENVASES;DOS;Salamanca;418.23
2021;febrero;ENVASES;DOS;Chamartín;263.86
2021;febrero;ENVASES;DOS;Moratalaz;164.0
2021;febrero;ENVASES;DOS;Ciudad Lineal;371.71
2021;febrero;ENVASES;DOS;Hortaleza;266.84
2021;febrero;ENVASES;DOS;Vicálvaro;25.88
2021;febrero;ENVASES;DOS;San Blas - Canillejas;299.96
2021;febrero;ENVASES;DOS;Barajas;31.61
2021;febrero;CARTON_COMERCIAL;DOS;Retiro;49.13
2021;febrero;CARTON_COMERCIAL;DOS;Salamanca;97.42
2021;febrero;CARTON_COMERCIAL;DOS;Chamartín;32.25
2021;febrero;CARTON_COMERCIAL;DOS;Moratalaz;2.56
2021;febrero;CARTON_COMERCIAL;DOS;Ciudad Lineal;41.0
2021;febrero;CARTON_COMERCIAL;DOS;Hortaleza;27.43
2021;febrero;CARTON_COMERCIAL;DOS;Vicálvaro;3.0
2021;febrero;CARTON_COMERCIAL;DOS;San Blas - Canillejas;30.12
2021;febrero;CARTON_COMERCIAL;DOS;Barajas;2.04
2021;febrero;RCD;DOS;Retiro;52.75
2021;febrero;RCD;DOS;Salamanca;51.685
2021;febrero;RCD;DOS;Chamartín;88.575
2021;febrero;RCD;DOS;Moratalaz;60.365
2021;febrero;RCD;DOS;Ciudad Lineal;67.925
2021;febrero;RCD;DOS;Hortaleza;49.965
2021;febrero;RCD;DOS;Vicálvaro;28.54
2021;febrero;RCD;DOS;San Blas - Canillejas;43.86
2021;febrero;RCD;DOS;Barajas;16.82
2021;febrero;PUNTOS_LIMPIOS;DOS;Retiro;2.48
2021;febrero;PUNTOS_LIMPIOS;DOS;Chamartín;109.76
2021;febrero;PUNTOS_LIMPIOS;DOS;Moratalaz;52.0
2021;febrero;PUNTOS_LIMPIOS;DOS;Ciudad Lineal;68.84
2021;febrero;PUNTOS_LIMPIOS;DOS;Hortaleza;70.56
2021;febrero;PUNTOS_LIMPIOS;DOS;Vicálvaro;35.66
2021;febrero;PUNTOS_LIMPIOS;DOS;San Blas - Canillejas;65.98
2021;febrero;PUNTOS_LIMPIOS;DOS;Barajas;36.88
2021;febrero;RESTO;TRES;Arganzuela;1749.88
2021;febrero;RESTO;TRES;Carabanchel;4308.7
2021;febrero;RESTO;TRES;Usera;1947.54
2021;febrero;RESTO;TRES;Puente de Vallecas;3970.36
2021;febrero;RESTO;TRES;Villaverde;2459.34
2021;febrero;RESTO;TRES;Villa de Vallecas;3701.32
2021;febrero;ENVASES;TRES;Arganzuela;326.6
2021;febrero;ENVASES;TRES;Carabanchel;695.64
2021;febrero;ENVASES;TRES;Usera;364.1
2021;febrero;ENVASES;TRES;Puente de Vallecas;744.34
2021;febrero;ENVASES;TRES;Villaverde;448.92
2021;febrero;ENVASES;TRES;Villa de Vallecas;293.46
2021;febrero;VIDRIO;TRES;Arganzuela;245.46
2021;febrero;VIDRIO;TRES;Carabanchel;245.72
2021;febrero;VIDRIO;TRES;Usera;125.02
2021;febrero;VIDRIO;TRES;Puente de Vallecas;202.5
2021;febrero;VIDRIO;TRES;Villaverde;109.86
2021;febrero;VIDRIO;TRES;Villa de Vallecas;97.32
2021;febrero;VIDRIO_COMERCIAL;TRES;Puente de Vallecas;2.36
2021;febrero;ENVASES;TRES;Usera;142.92
2021;febrero;ENVASES;TRES;Puente de Vallecas;31.9
2021;febrero;ORGANICA;TRES;Arganzuela;633.68
2021;febrero;ORGANICA;TRES;Carabanchel;1030.1
2021;febrero;ORGANICA;TRES;Usera;538.44
2021;febrero;ORGANICA;TRES;Puente de Vallecas;898.4
2021;febrero;ORGANICA;TRES;Villaverde;675.6
2021;febrero;ORGANICA;TRES;Villa de Vallecas;944.84
2021;febrero;ENVASES;TRES;Arganzuela;334.66
2021;febrero;ENVASES;TRES;Carabanchel;289.72
2021;febrero;ENVASES;TRES;Usera;136.96
2021;febrero;ENVASES;TRES;Puente de Vallecas;236.38
2021;febrero;ENVASES;TRES;Villaverde;135.2
2021;febrero;ENVASES;TRES;Villa de Vallecas;145.24
2021;febrero;CARTON_COMERCIAL;TRES;Arganzuela;28.7
2021;febrero;CARTON_COMERCIAL;TRES;Carabanchel;33.56
2021;febrero;CARTON_COMERCIAL;TRES;Usera;14.24
2021;febrero;CARTON_COMERCIAL;TRES;Puente de Vallecas;23.46
2021;febrero;CARTON_COMERCIAL;TRES;Villaverde;11.08
2021;febrero;RCD;TRES;Arganzuela;142.38
2021;febrero;RCD;TRES;Carabanchel;63.21
2021;febrero;RCD;TRES;Usera;52.61
2021;febrero;RCD;TRES;Puente de Vallecas;68.04
2021;febrero;RCD;TRES;Villaverde;51.52
2021;febrero;RCD;TRES;Villa de Vallecas;70.42
2021;febrero;PUNTOS_LIMPIOS;TRES;Arganzuela;87.14
2021;febrero;PUNTOS_LIMPIOS;TRES;Carabanchel;39.28
2021;febrero;PUNTOS_LIMPIOS;TRES;Usera;35.12
2021;febrero;PUNTOS_LIMPIOS;TRES;Puente de Vallecas;40.7
2021;febrero;PUNTOS_LIMPIOS;TRES;Villaverde;49.88
2021;febrero;PUNTOS_LIMPIOS;TRES;Villa de Vallecas;84.36
2021;febrero;ANIMALES_MUERTOS;TRES;Sin Distrito;6.78
2021;febrero;PILAS;TRES;Sin Distrito;5.61
2021;febrero;ENVASES;TRES;Arganzuela;0.18
2021;marzo;RESTO;UNO;Centro;3541.24
2021;marzo;RESTO;UNO;Tetuán;2652.62
2021;marzo;RESTO;UNO;Chamberí;2351.46
2021;marzo;RESTO;UNO;Fuencarral - El Pardo;3717.42
2021;marzo;RESTO;UNO;Moncloa - Aravaca;2831.5
2021;marzo;RESTO;UNO;Latina;3598.9
2021;marzo;ENVASES;UNO;Centro;240.58
2021;marzo;ENVASES;UNO;Tetuán;371.44
2021;marzo;ENVASES;UNO;Chamberí;355.18
2021;marzo;ENVASES;UNO;Fuencarral - El Pardo;718.38
2021;marzo;ENVASES;UNO;Moncloa - Aravaca;332.64
2021;marzo;ENVASES;UNO;Latina;601.72
2021;marzo;VIDRIO;UNO;Centro;594.9
2021;marzo;VIDRIO;UNO;Tetuán;282.04
2021;marzo;VIDRIO;UNO;Chamberí;252.14
2021;marzo;VIDRIO;UNO;Fuencarral - El Pardo;460.3
2021;marzo;VIDRIO;UNO;Moncloa - Aravaca;241.8
2021;marzo;VIDRIO;UNO;Latina;205.46
2021;marzo;VIDRIO_COMERCIAL;UNO;Centro;34.18
2021;marzo;ENVASES;UNO;Centro;175.96
2021;marzo;ENVASES;UNO;Tetuán;12.4
2021;marzo;ENVASES;UNO;Fuencarral - El Pardo;317.44
2021;marzo;ENVASES;UNO;Moncloa - Aravaca;223.32
2021;marzo;ENVASES;UNO;Latina;24.02
2021;marzo;ORGANICA;UNO;Centro;706.58
2021;marzo;ORGANICA;UNO;Tetuán;809.38
2021;marzo;ORGANICA;UNO;Chamberí;828.12
2021;marzo;ORGANICA;UNO;Fuencarral - El Pardo;1515.48
2021;marzo;ORGANICA;UNO;Moncloa - Aravaca;1001.48
2021;marzo;ORGANICA;UNO;Latina;1308.08
2021;marzo;ENVASES;UNO;Centro;404.15
2021;marzo;ENVASES;UNO;Tetuán;370.78
2021;marzo;ENVASES;UNO;Chamberí;307.25
2021;marzo;ENVASES;UNO;Fuencarral - El Pardo;605.16
2021;marzo;ENVASES;UNO;Moncloa - Aravaca;260.95
2021;marzo;ENVASES;UNO;Latina;332.46
2021;marzo;CARTON_COMERCIAL;UNO;Centro;104.78
2021;marzo;CARTON_COMERCIAL;UNO;Tetuán;79.66
2021;marzo;CARTON_COMERCIAL;UNO;Chamberí;75.7
2021;marzo;CARTON_COMERCIAL;UNO;Fuencarral - El Pardo;2.22
2021;marzo;CARTON_COMERCIAL;UNO;Moncloa - Aravaca;1.06
2021;marzo;CARTON_COMERCIAL;UNO;Latina;3.34
2021;marzo;RCD;UNO;Centro;109.15
2021;marzo;RCD;UNO;Tetuán;88.34
2021;marzo;RCD;UNO;Chamberí;85.73
2021;marzo;RCD;UNO;Fuencarral - El Pardo;161.4
2021;marzo;RCD;UNO;Moncloa - Aravaca;126.935
2021;marzo;RCD;UNO;Latina;107.385
2021;marzo;PUNTOS_LIMPIOS;UNO;Fuencarral - El Pardo;152.22
2021;marzo;PUNTOS_LIMPIOS;UNO;Moncloa - Aravaca;178.62
2021;marzo;PUNTOS_LIMPIOS;UNO;Latina;85.76
2021;marzo;ENVASES;UNO;Fuencarral - El Pardo;1.08
2021;marzo;CAMA_CABALLO;UNO;Moncloa - Aravaca;57.41
2021;marzo;RESTO;DOS;Retiro;1820.22
2021;marzo;RESTO;DOS;Salamanca;2491.54
2021;marzo;RESTO;DOS;Chamartín;2253.68
2021;marzo;RESTO;DOS;Moratalaz;1312.66
2021;marzo;RESTO;DOS;Ciudad Lineal;3286.22
2021;marzo;RESTO;DOS;Hortaleza;3228.44
2021;marzo;RESTO;DOS;Vicálvaro;2004.16
2021;marzo;RESTO;DOS;San Blas - Canillejas;2611.02
2021;marzo;RESTO;DOS;Barajas;840.38
2021;marzo;ENVASES;DOS;Retiro;288.72
2021;marzo;ENVASES;DOS;Salamanca;352.64
2021;marzo;ENVASES;DOS;Chamartín;371.14
2021;marzo;ENVASES;DOS;Moratalaz;249.74
2021;marzo;ENVASES;DOS;Ciudad Lineal;620.66
2021;marzo;ENVASES;DOS;Hortaleza;573.66
2021;marzo;ENVASES;DOS;Vicálvaro;217.44
2021;marzo;ENVASES;DOS;San Blas - Canillejas;477.42
2021;marzo;ENVASES;DOS;Barajas;177.98
2021;marzo;VIDRIO;DOS;Retiro;326.44
2021;marzo;VIDRIO;DOS;Salamanca;218.08
2021;marzo;VIDRIO;DOS;Chamartín;497.06
2021;marzo;VIDRIO;DOS;Moratalaz;263.4
2021;marzo;VIDRIO;DOS;Ciudad Lineal;193.68
2021;marzo;VIDRIO;DOS;Hortaleza;146.4
2021;marzo;VIDRIO;DOS;Vicálvaro;93.26
2021;marzo;VIDRIO;DOS;San Blas - Canillejas;249.14
2021;marzo;VIDRIO;DOS;Barajas;97.32
2021;marzo;VIDRIO_COMERCIAL;DOS;Salamanca;45.42
2021;marzo;ENVASES;DOS;Retiro;188.72
2021;marzo;ENVASES;DOS;Salamanca;119.92
2021;marzo;ENVASES;DOS;Ciudad Lineal;123.16
2021;marzo;ORGANICA;DOS;Retiro;685.82
2021;marzo;ORGANICA;DOS;Salamanca;830.62
2021;marzo;ORGANICA;DOS;Chamartín;916.72
2021;marzo;ORGANICA;DOS;Moratalaz;450.06
2021;marzo;ORGANICA;DOS;Ciudad Lineal;1130.4
2021;marzo;ORGANICA;DOS;Hortaleza;988.1
2021;marzo;ORGANICA;DOS;Vicálvaro;133.5
2021;marzo;ORGANICA;DOS;San Blas - Canillejas;808.06
2021;marzo;ORGANICA;DOS;Barajas;306.16
2021;marzo;ENVASES;DOS;Retiro;248.42
2021;marzo;ENVASES;DOS;Salamanca;418.43
2021;marzo;ENVASES;DOS;Chamartín;281.59
2021;marzo;ENVASES;DOS;Moratalaz;147.0
2021;marzo;ENVASES;DOS;Ciudad Lineal;386.53
2021;marzo;ENVASES;DOS;Hortaleza;276.83
2021;marzo;ENVASES;DOS;Vicálvaro;40.51
2021;marzo;ENVASES;DOS;San Blas - Canillejas;313.6
2021;marzo;ENVASES;DOS;Barajas;45.89
2021;marzo;CARTON_COMERCIAL;DOS;Retiro;58.05
2021;marzo;CARTON_COMERCIAL;DOS;Salamanca;107.35
2021;marzo;CARTON_COMERCIAL;DOS;Chamartín;30.6
2021;marzo;CARTON_COMERCIAL;DOS;Moratalaz;2.72
2021;marzo;CARTON_COMERCIAL;DOS;Ciudad Lineal;39.75
2021;marzo;CARTON_COMERCIAL;DOS;Hortaleza;22.96
2021;marzo;CARTON_COMERCIAL;DOS;Vicálvaro;6.66
2021;marzo;CARTON_COMERCIAL;DOS;San Blas - Canillejas;24.65
2021;marzo;CARTON_COMERCIAL;DOS;Barajas;1.21
